idx,osm_idx,lat,lon
482,42429058,40.852729,-73.93443
483,42429072,40.8532,-73.934193
484,42429083,40.8541572,-73.9337034
485,42429094,40.855335,-73.933312
486,42429100,40.856503,-73.932761
487,42429104,40.856716,-73.932631
488,42429109,40.858271,-73.931818
489,42429174,40.860641,-73.930771
490,42429184,40.8634187,-73.9300194
491,42429211,40.8646634,-73.9289023
492,42429212,40.8650857,-73.9281099
493,42429215,40.8655306,-73.9272714
494,42429216,40.866025,-73.925872
495,42429217,40.866336,-73.925005
496,42429220,40.867016,-73.92311
497,42429222,40.867707,-73.9212171
498,42429226,40.8681187,-73.9197555
499,42429228,40.8685048,-73.918505
500,42429231,40.8689088,-73.9175456
501,42429236,40.8693238,-73.9167458
502,42429242,40.8698643,-73.9158491
503,42429244,40.8704145,-73.9151316
504,42429255,40.871714,-73.9132764
505,42429287,40.875638,-73.9082537
506,42429314,40.7815342,-73.9604148
507,42429324,40.7808601,-73.9588013
508,42429330,40.7801496,-73.9571181
509,42429334,40.7795073,-73.9555832
510,42429338,40.7788275,-73.9539771
511,42429340,40.7778838,-73.9517401
512,42429342,40.776888,-73.9493698
513,42429348,40.7749461,-73.9447748
514,42429353,40.7072083,-74.0059779
515,42429354,40.7078606,-74.0068365
516,42429373,40.735313,-73.994118
517,42429374,40.736668,-73.997341
518,42429375,40.7378614,-74.0001742
519,42429378,40.7387436,-74.0024001
520,42429388,40.7390953,-74.0030301
521,42429390,40.7393719,-74.0037552
522,42429394,40.7400297,-74.0053043
523,42429412,40.7409542,-74.0074898
524,42429431,40.7414615,-74.0087032
525,42429452,40.8429382,-73.9346816
526,42429457,40.84355,-73.936126
527,42429466,40.844137,-73.937518
528,42429474,40.8446487,-73.9387288
529,42429479,40.8462601,-73.9426268
530,42429504,40.7053168,-74.0090373
531,42429507,40.7055699,-74.0090526
532,42429521,40.7064948,-74.0167254
533,42429530,40.8108543,-73.9390289
534,42429532,40.8121691,-73.9421726
535,42429536,40.8134231,-73.9451787
536,42429538,40.81458,-73.947947
537,42429541,40.8193928,-73.9593653
538,42429552,40.8032304,-73.9446222
539,42429557,40.7985815,-73.9731448
540,42429562,40.7137935,-74.0088231
541,42429563,40.7143998,-74.010163
542,42429565,40.714913,-74.0113363
543,42429570,40.7152226,-74.0132124
544,42429595,40.7155687,-74.0155973
545,42429630,40.7158297,-74.0153827
546,42429633,40.7162867,-74.0164449
547,42429636,40.7142862,-73.9939355
548,42429641,40.7164855,-73.9928237
549,42429643,40.717668,-73.9922172
550,42429644,40.7185836,-73.9917491
551,42429645,40.7195624,-73.9912489
552,42429646,40.72077,-73.9906316
553,42429647,40.7219217,-73.990042
554,42429657,40.7385111,-73.9918061
555,42429659,40.73986,-73.995018
556,42429661,40.741056,-73.997862
557,42429662,40.7422581,-74.0006951
558,42429663,40.7434761,-74.0035806
559,42429664,40.744646,-74.006385
560,42429680,40.771147,-73.967994
561,42429682,40.7704755,-73.9663944
562,42429685,40.7697588,-73.9646978
563,42429688,40.7691137,-73.9631686
564,42429690,40.7684416,-73.9615751
565,42429693,40.7675009,-73.9593404
566,42429694,40.7664881,-73.9569436
567,42429700,40.7317982,-74.0011515
568,42429701,40.7311376,-74.0029381
569,42429703,40.8703989,-73.9121747
570,42429704,40.8711588,-73.9139795
571,42429705,40.871603,-73.915056
572,42429707,40.872116,-73.916278
573,42429708,40.872499,-73.917176
574,42429709,40.873022,-73.918459
575,42429727,40.8045555,-73.947737
576,42429735,40.806709,-73.952857
577,42429741,40.8069824,-73.9534985
578,42429744,40.8075988,-73.9549478
579,42429747,40.808178,-73.9563424
580,42429752,40.7203425,-73.9941129
581,42429754,40.7199105,-73.9929475
582,42429756,40.7198217,-73.9921037
583,42429762,40.7191029,-73.9902811
584,42429766,40.7191062,-73.9897345
585,42429769,40.7188741,-73.9889795
586,42429773,40.7186305,-73.9881675
587,42429782,40.7183916,-73.9873785
588,42429806,40.717431,-73.9839974
589,42429809,40.716976,-73.982289
590,42429811,40.716718,-73.981438
591,42429812,40.716454,-73.9805736
592,42429814,40.715957,-73.9789246
593,42429819,40.7156979,-73.9780769
594,42429825,40.8110093,-73.9542758
595,42429829,40.7163185,-74.0061911
596,42429830,40.7165336,-74.006667
597,42429832,40.7171217,-74.0079572
598,42429833,40.717598,-74.009
599,42429838,40.7077053,-74.0102034
600,42429840,40.7069579,-74.0090037
601,42429842,40.7060628,-74.0074544
602,42429844,40.705634,-74.0067527
603,42429874,40.7434569,-73.9881911
604,42429876,40.7427711,-73.9865977
605,42429888,40.7420713,-73.9849181
606,42429890,40.7414165,-73.9833669
607,42429896,40.7407511,-73.9817646
608,42429900,40.7397948,-73.9795312
609,42429910,40.7392336,-73.9781918
610,42429918,40.738796,-73.977148
611,42429946,40.8709736,-73.9192577
612,42429960,40.868889,-73.915681
613,42429970,40.766767,-73.971189
614,42429971,40.7660912,-73.9695848
615,42429974,40.7653837,-73.9678898
616,42429976,40.764739,-73.9663609
617,42429980,40.764057,-73.9647558
618,42429981,40.763113,-73.962515
619,42429986,40.762118,-73.9601302
620,42429999,40.7754121,-73.9839423
621,42430004,40.7132501,-74.0092488
622,42430007,40.7138581,-74.0105746
623,42430009,40.7143259,-74.0115197
624,42430022,40.8471725,-73.940776
625,42430023,40.8473921,-73.940691
626,42430030,40.7206316,-73.9949663
627,42430034,40.7208958,-73.9957503
628,42430038,40.7211736,-73.9965747
629,42430041,40.7214592,-73.9973963
630,42430044,40.7215953,-73.9977932
631,42430050,40.7744056,-73.9656083
632,42430052,40.7737351,-73.9640105
633,42430056,40.7730236,-73.9623161
634,42430060,40.7723765,-73.9607791
635,42430063,40.7717042,-73.9591761
636,42430068,40.7707623,-73.9569342
637,42430075,40.7697673,-73.9545657
638,42430102,40.7255633,-74.0045513
639,42430108,40.7242643,-74.0047442
640,42430115,40.7182917,-74.0053562
641,42430118,40.7190003,-74.0051464
642,42430122,40.7198425,-74.0051699
643,42430126,40.7206562,-74.0052237
644,42430131,40.7210318,-74.0052509
645,42430136,40.722276,-74.0053408
646,42430143,40.7236306,-74.0047955
647,42430147,40.7241732,-74.0045754
648,42430154,40.725513,-74.004031
