idx,osm_idx,lat,lon
683,42430673,40.7608279,-73.9983286
684,42430677,40.7615047,-73.9978445
685,42430680,40.7621219,-73.9973838
686,42430685,40.7627499,-73.9969249
687,42430688,40.7633783,-73.9964573
688,42430691,40.7640036,-73.9960052
689,42430694,40.7646309,-73.9955449
690,42430698,40.7652542,-73.9950835
691,42430704,40.7658858,-73.9946355
692,42430707,40.766505,-73.994173
693,42430713,40.7671343,-73.9937004
694,42430722,40.7677405,-73.9932635
695,42430736,40.7683937,-73.9927954
696,42430739,40.7690142,-73.9923444
697,42430742,40.7696438,-73.9918904
698,42430745,40.7703191,-73.991402
699,42430747,40.7709763,-73.9909131
700,42430749,40.7716213,-73.9904588
701,42430761,40.7294709,-74.0051447
702,42430770,40.730321,-74.004688
703,42430782,40.730719,-74.00446
704,42430791,40.7311289,-74.0042257
705,42430796,40.7318924,-74.0037892
706,42430803,40.7332265,-74.0030292
707,42430805,40.7336094,-74.0028114
708,42430811,40.7343413,-74.002395
709,42430813,40.7350834,-74.0019682
710,42430818,40.7355352,-74.0016967
711,42430824,40.7357944,-74.0015452
712,42430828,40.736564,-74.001095
713,42430848,40.7094091,-74.0051183
714,42430857,40.733437,-73.995489
715,42430861,40.732731,-73.993814
716,42430872,40.7312807,-73.9903509
717,42430886,40.7307238,-73.9890529
718,42430898,40.729779,-73.986812
719,42430903,40.7287826,-73.9844396
720,42430914,40.727846,-73.982228
721,42430924,40.726866,-73.979906
722,42430938,40.7258829,-73.9775364
723,42430942,40.724877,-73.975164
724,42430945,40.7241822,-73.9735174
725,42430973,40.7175925,-73.9754056
726,42430981,40.7734934,-73.9890921
727,42430983,40.7741202,-73.9886361
728,42430984,40.7747491,-73.9881847
729,42430985,40.7753835,-73.9877347
730,42430989,40.7760287,-73.9872606
731,42431000,40.778488,-73.9854454
732,42431002,40.7791214,-73.9849974
733,42431004,40.7798073,-73.9844842
734,42431005,40.7804962,-73.9839851
735,42431007,40.781134,-73.9835331
736,42431008,40.7817679,-73.9830719
737,42431009,40.7823951,-73.9825954
738,42431015,40.7830301,-73.9821288
739,42431019,40.7843497,-73.9811702
740,42431024,40.785659,-73.9802226
741,42431027,40.7862926,-73.9797618
742,42431030,40.7869385,-73.9792937
743,42431034,40.7881993,-73.978373
744,42431037,40.7888872,-73.9778627
745,42431039,40.7895628,-73.9773744
746,42431044,40.7901743,-73.9769232
747,42431057,40.7914402,-73.9760046
748,42431067,40.7920701,-73.9755518
749,42431078,40.7927051,-73.9750902
750,42431089,40.7933315,-73.9746353
751,42431094,40.7939616,-73.9741855
752,42431096,40.7945858,-73.9737244
753,42431099,40.7952534,-73.9732066
754,42431102,40.7959319,-73.9727152
755,42431104,40.7965558,-73.9722592
