i,n,lat,lon
35281,1702858160,-3.7975873,-38.5420729
35282,1702858179,-3.7976628,-38.5477202
35283,2792984004,-3.7024057,-38.5708698
35284,4677476798,-3.8440216,-38.5828176
35285,1702858182,-3.7978583,-38.5380869
35286,1702858183,-3.7979896,-38.537556
35287,1702858187,-3.797956,-38.5416262
35288,2792984015,-3.7027361,-38.5700852
35289,1702858196,-3.7980046,-38.5427044
35290,2281410008,-3.7961405,-38.4841326
35291,1702858205,-3.7980443,-38.5444967
35292,3892809181,-3.8161946,-38.486336
35293,3892809183,-3.8172421,-38.4857096
35294,4389440992,-3.8242709,-38.5454773
35295,4389440993,-3.8243957,-38.5454935
35296,1702858210,-3.7980925,-38.551181
35297,4389440995,-3.824246,-38.5456455
35298,4389440994,-3.824375,-38.5456636
35299,1702858214,-3.798065,-38.5467153
35300,4389441000,-3.8218616,-38.555952
35301,1702858227,-3.7981259,-38.5369726
35302,1702858229,-3.7981346,-38.5410811
35303,1702858235,-3.7982972,-38.5505111
35304,7129370111,-3.7757352,-38.5569715
35305,1702858239,-3.7983091,-38.5412144
35306,1702858255,-3.7984919,-38.5498619
35307,1702858266,-3.7984941,-38.5460428
35308,1702858268,-3.7985359,-38.5427766
35309,1702858270,-3.7985805,-38.5399653
35310,1702858272,-3.798721,-38.5394117
35311,2777386539,-3.749519,-38.4655247
35312,1702858286,-3.7988507,-38.5389008
35313,1702858290,-3.7988865,-38.5456502
35314,1702858293,-3.7988872,-38.5440889
35315,1702858305,-3.7990367,-38.5470084
35316,1702858306,-3.7989873,-38.5383626
35317,5543136838,-3.7629806,-38.5344567
35318,1702858315,-3.7991178,-38.5377948
35319,1702858317,-3.7991966,-38.5419218
35320,1704731301,-3.8172407,-38.5106339
35321,1702858322,-3.7992514,-38.539594
35322,7067897430,-3.8015186,-38.5080879
35323,1702858326,-3.7993002,-38.5454961
35324,7067897432,-3.8013864,-38.5087036
35325,7067897433,-3.8012126,-38.5086675
35326,7067897434,-3.8014156,-38.5085601
35327,7067897435,-3.8012394,-38.5085254
35328,1702858331,-3.7992402,-38.5372535
35329,7067897438,-3.8016177,-38.5078145
35330,2822737505,-3.7365389,-38.5983326
35331,6738906723,-3.7204676,-38.5691841
35332,1702858339,-3.7993004,-38.5473329
35333,1702858341,-3.7993148,-38.5438586
35334,1702858342,-3.7994819,-38.5401976
35335,1702858343,-3.7994811,-38.5516016
35336,1702858345,-3.799498,-38.5427361
35337,1702858348,-3.799595,-38.5396916
35338,2859962466,-3.847421,-38.4848494
35339,1702858351,-3.7995893,-38.5434678
35340,1702858354,-3.7996616,-38.5477071
35341,1702858356,-3.7996336,-38.5437468
35342,1702858362,-3.7996974,-38.5476408
35343,1702858365,-3.7997195,-38.5391416
35344,2859962469,-3.8478714,-38.4851329
35345,1704731311,-3.8173244,-38.5075936
35346,2859962470,-3.849244,-38.485684
35347,1702858377,-3.7996968,-38.5509345
35348,1702858379,-3.7997537,-38.5453612
35349,2859962472,-3.8481156,-38.4859045
35350,1702858381,-3.7997607,-38.5437181
35351,1702858383,-3.7998071,-38.5471903
35352,2242350736,-3.7585618,-38.5691899
35353,1702858385,-3.7998625,-38.5385699
35354,1704731314,-3.817342,-38.5149786
35355,2242350742,-3.7589561,-38.568606
35356,2242350745,-3.7581608,-38.569792
35357,1704731316,-3.8173006,-38.5132288
35358,6212390558,-3.8414806,-38.5614994
35359,1702858399,-3.7999064,-38.5502873
35360,2859962476,-3.8492431,-38.4855789
35361,2242350753,-3.7577475,-38.5703741
35362,7205129892,-3.7211885,-38.5279193
35363,1702858405,-3.7999222,-38.5467171
35364,2859962477,-3.8501809,-38.4856824
35365,1702858407,-3.7999952,-38.5380076
35366,1702858412,-3.8000295,-38.5462683
35367,1702858414,-3.8000092,-38.5425575
35368,1702858417,-3.8001069,-38.5374441
35369,2859962482,-3.8511276,-38.4859052
35370,1702858432,-3.8001549,-38.5371112
35371,1702858434,-3.8001421,-38.5457958
35372,2859962483,-3.851149,-38.4846794
35373,1702858438,-3.8001775,-38.5365216
35374,2859962484,-3.8511256,-38.4854026
35375,1702858442,-3.8001873,-38.5436068
35376,2809630412,-3.7156671,-38.5720044
35377,2809630413,-3.7160953,-38.57216
35378,2809630414,-3.7167746,-38.5733753
35379,1702858444,-3.8001866,-38.5452349
35380,7189270221,-3.7150495,-38.4650832
35381,2859962485,-3.8519087,-38.4854823
35382,2809630418,-3.7165623,-38.573904
35383,2859962486,-3.8521813,-38.4847727
35384,1702858454,-3.8001971,-38.5358998
35385,2859962487,-3.8537125,-38.4853974
35386,1702858457,-3.8002172,-38.535309
35387,1702858460,-3.8002692,-38.5483843
35388,1702858464,-3.8002433,-38.5347159
35389,1702858469,-3.8002515,-38.5453255
35390,1702858472,-3.8002722,-38.5491417
35391,1702858493,-3.8003197,-38.5328896
35392,1702858497,-3.8003969,-38.5306782
35393,1702858501,-3.800409,-38.5478395
35394,6600232713,-3.7539906,-38.5233725
35395,6600232714,-3.7548298,-38.5233739
35396,1702858506,-3.8006446,-38.5451182
35397,1702858508,-3.8006345,-38.5487805
35398,5534879507,-3.8372,-38.5188657
35399,1702858516,-3.8006975,-38.5436476
35400,1702858524,-3.8008209,-38.5347688
35401,1702858529,-3.8008495,-38.534173
35402,5534879523,-3.8352897,-38.5191916
35403,1702858546,-3.8009034,-38.5520296
35404,1702858547,-3.8008572,-38.5479338
35405,1702858549,-3.8008693,-38.5335348
35406,1702858551,-3.8009002,-38.5328874
35407,1702858553,-3.8009403,-38.532234
35408,3227446061,-3.8619481,-38.4451574
35409,1702858557,-3.8009873,-38.5306924
35410,1702858559,-3.8010282,-38.5492046
35411,1702858561,-3.8010948,-38.5513631
35412,1702858562,-3.8010764,-38.5450088
35413,7065538377,-3.7933882,-38.6058747
35414,1702858570,-3.8012841,-38.5507193
35415,5534879564,-3.8371292,-38.5263935
35416,5534879565,-3.837192,-38.5263316
35417,7065538382,-3.7939203,-38.6063949
35418,1893568348,-3.8175329,-38.5388027
35419,6210293598,-3.7187542,-38.5198923
35420,1893568352,-3.8165612,-38.5398818
35421,1702858595,-3.8013383,-38.5480431
35422,1702858598,-3.801405,-38.5496305
35423,1702858601,-3.8014368,-38.5456135
35424,5534879595,-3.8353552,-38.5192453
35425,1702858604,-3.8014413,-38.5475941
35426,1702858606,-3.8015633,-38.5471031
35427,6210162542,-3.8076128,-38.4489734
35428,5534879606,-3.8362843,-38.5189251
35429,5534879609,-3.8372723,-38.5189529
35430,5534879610,-3.8362796,-38.5188484
35431,1702858619,-3.8015648,-38.5449713
35432,5534879612,-3.8352358,-38.5201862
35433,5534879613,-3.8352987,-38.5209891
35434,5534879611,-3.8353249,-38.5201871
35435,1702858625,-3.8016682,-38.5466498
35436,1702858627,-3.8017807,-38.5515854
35437,1702858628,-3.8017403,-38.5342174
35438,1702858641,-3.8017932,-38.5481664
35439,1702858648,-3.8017814,-38.5500469
35440,1702858651,-3.8017797,-38.5461922
35441,1702858655,-3.8017626,-38.533566
35442,1702858660,-3.8018059,-38.5329158
35443,1702858662,-3.8018264,-38.5322751
35444,1702858665,-3.8018323,-38.5407617
35445,1702858667,-3.8018419,-38.5401857
35446,1702858668,-3.8018424,-38.5396015
35447,2882113457,-3.7722335,-38.45944
35448,1702858680,-3.8018512,-38.539027
35449,1702858682,-3.8018583,-38.5384826
35450,1702858684,-3.8018415,-38.5378439
35451,1702858687,-3.8018948,-38.5477027
35452,1702858689,-3.8019174,-38.543977
35453,1702858691,-3.801893,-38.5457275
35454,7205130179,-3.8271859,-38.5705848
35455,1702858700,-3.8021798,-38.5348257
35456,1702858705,-3.8022309,-38.5482702
35457,6209900498,-3.7700851,-38.5974527
35458,6209900499,-3.769938,-38.597418
35459,6211080151,-3.7641919,-38.6020649
35460,1702858716,-3.8021988,-38.5504425
35461,1702858718,-3.8021936,-38.5353738
35462,2426376160,-3.7178265,-38.5686703
35463,1702858721,-3.8022339,-38.5462984
35464,1702858720,-3.8022379,-38.5361743
35465,1702858722,-3.8022758,-38.5369966
35466,2426376164,-3.7188358,-38.5651271
35467,1702858724,-3.802289,-38.5379393
35468,2426376166,-3.7176611,-38.5694005
35469,1702858727,-3.802338,-38.5478034
35470,1702858726,-3.8023341,-38.5342335
35471,1702858729,-3.8023354,-38.5498746
35472,2426376170,-3.7184848,-38.5661703
35473,1702858723,-3.8022755,-38.537587
35474,2427949029,-3.8009221,-38.6230011
35475,2427949032,-3.7988065,-38.6227919
35476,2427949033,-3.7989586,-38.6172972
35477,7186255857,-3.7611569,-38.5503414
35478,2427949041,-3.8026687,-38.6221639
35479,1702858739,-3.8023565,-38.5458408
35480,2426376182,-3.7206865,-38.5669015
35481,2863108086,-3.8467992,-38.5166025
35482,1702858745,-3.8024055,-38.5322899
35483,1702858749,-3.8024723,-38.5493148
35484,2426376190,-3.7184153,-38.567425
35485,1702858752,-3.8025697,-38.5361862
35486,2426376194,-3.7173544,-38.5687878
35487,1702858754,-3.8026008,-38.5348128
35488,1702858756,-3.8026065,-38.5487408
35489,2426376198,-3.7176099,-38.5658845
35490,1702858758,-3.8026119,-38.5342292
35491,1702858760,-3.8026639,-38.5445415
35492,2426376202,-3.7177709,-38.5689392
35493,2426376204,-3.7187703,-38.5675471
35494,2426376206,-3.7184731,-38.5650057
35495,2426376208,-3.7179298,-38.5672648
35496,1702858769,-3.8026904,-38.5483895
35497,1702858772,-3.8026946,-38.5464058
35498,1702858774,-3.8027415,-38.5482016
35499,1702858776,-3.8028087,-38.5478948
35500,2426376219,-3.7168858,-38.5703782
35501,1702858780,-3.8028266,-38.5526234
35502,2426376221,-3.7181934,-38.5679414
35503,1702858779,-3.8027886,-38.5459522
35504,1702858783,-3.8028777,-38.5476302
35505,6212259873,-3.7420318,-38.5681131
35506,1702858785,-3.8030066,-38.5470689
35507,6212259875,-3.7424765,-38.5685127
35508,1702858788,-3.8030662,-38.5448849
35509,477466665,-3.742701,-38.5163793
35510,477466668,-3.7430918,-38.515344
35511,477466670,-3.7434089,-38.5141927
35512,1702858800,-3.8031877,-38.5348321
35513,477466673,-3.7441283,-38.5120465
35514,1702858802,-3.8031381,-38.5465286
35515,477466676,-3.7444876,-38.510921
35516,477466679,-3.744795,-38.5098924
35517,2527301694,-3.8277812,-38.4934858
35518,477466688,-3.7448215,-38.5098106
35519,477466689,-3.7451368,-38.5088768
35520,2527301697,-3.8299143,-38.4926776
35521,477466691,-3.745947,-38.5068467
35522,477466692,-3.7462394,-38.5058757
35523,2527301698,-3.8308731,-38.4928152
35524,477466694,-3.7460332,-38.5058101
35525,477466695,-3.7463524,-38.5048351
35526,477466696,-3.7465652,-38.5048995
35527,477466697,-3.7475169,-38.5020133
35528,2527301702,-3.8310383,-38.4917354
35529,2527301703,-3.8322979,-38.4974168
35530,2527301708,-3.8327351,-38.4945257
35531,1702858829,-3.8032408,-38.5460824
35532,7185862725,-3.8196465,-38.5288709
35533,2527301711,-3.8341609,-38.4950368
35534,7185862727,-3.8190555,-38.5306791
35535,2859962448,-3.8481691,-38.4856403
35536,2859962450,-3.8481943,-38.4855709
35537,2860617803,-3.8048324,-38.4514963
35538,2860617804,-3.8045925,-38.4515019
35539,1702858837,-3.803286,-38.5441279
35540,2860617805,-3.8039648,-38.449567
35541,2859962455,-3.8464455,-38.4850034
35542,2859962456,-3.8483,-38.4847997
35543,2860617808,-3.8052517,-38.4473184
35544,2860617813,-3.8019448,-38.4516523
35545,1702858843,-3.8033803,-38.5507958
35546,2860617812,-3.8007843,-38.4517689
35547,2860617816,-3.8018045,-38.4469472
35548,2860617815,-3.8017994,-38.4466551
35549,1702858847,-3.803475,-38.5452319
35550,1702858848,-3.8035534,-38.5502408
35551,477466721,-3.7251355,-38.4991418
35552,6215274594,-3.7116894,-38.5658285
35553,6215274595,-3.7119104,-38.5659066
35554,6215274596,-3.7124007,-38.5660746
35555,6215274597,-3.7121869,-38.5660019
35556,6215274598,-3.711779,-38.5662583
35557,6215274599,-3.7120708,-38.5654302
35558,6215274600,-3.7119564,-38.5657836
35559,6215274601,-3.7123512,-38.56552
35560,6215274602,-3.7117309,-38.5657085
35561,6215274603,-3.7120627,-38.5663603
35562,6215274604,-3.71223,-38.5658775
35563,6215274605,-3.7126603,-38.5660283
35564,1702858857,-3.8038191,-38.5503268
35565,477466735,-3.7391106,-38.5138901
35566,1702858855,-3.8037299,-38.5450914
35567,7185862763,-3.8193103,-38.5168158
35568,2527301744,-3.84925,-38.4960853
35569,477466739,-3.7399009,-38.5143812
35570,2859962478,-3.8501872,-38.4858202
35571,7185862773,-3.8079186,-38.5167116
35572,477466742,-3.7409627,-38.5146989
35573,1702858870,-3.8039004,-38.5529477
35574,477466744,-3.7415738,-38.514889
35575,1702858871,-3.8039823,-38.5497928
35576,1702858873,-3.8040805,-38.5449499
35577,477466747,-3.7448595,-38.5159008
35578,1704431739,-3.807751,-38.594061
35579,477466749,-3.7456893,-38.5161507
35580,1702858875,-3.8041558,-38.5492055
35581,1702858877,-3.8042828,-38.5458847
35582,2859962492,-3.8519902,-38.4847427
35583,2859962494,-3.8521448,-38.4829466
35584,2859962490,-3.8521532,-38.4850623
35585,1702858889,-3.8043067,-38.5486943
35586,2504495242,-3.7550351,-38.5382176
35587,1702858892,-3.8043209,-38.5504797
35588,2504495246,-3.7503813,-38.5517527
35589,1704431760,-3.8088075,-38.5953098
35590,1702858901,-3.8044598,-38.5456703
35591,1704431767,-3.8090424,-38.5949639
35592,1704431769,-3.8092794,-38.5921069
35593,1704431774,-3.8094328,-38.5943662
35594,1704431777,-3.8097385,-38.59137
35595,1704431780,-3.8098254,-38.5937867
35596,1704431782,-3.8099699,-38.5910431
35597,1704431784,-3.8100464,-38.5962611
35598,1702858921,-3.8044785,-38.5481304
35599,1704431786,-3.8101857,-38.5932074
35600,1702858922,-3.8044962,-38.5499395
35601,3771830446,-3.697829,-38.649624
35602,1702858928,-3.8044674,-38.5511497
35603,1702858933,-3.8046488,-38.5531719
35604,1704431797,-3.810276,-38.5907451
35605,1704431799,-3.8102626,-38.5930914
35606,1704431800,-3.8103162,-38.5958305
35607,1704431801,-3.8103871,-38.593212
35608,1704431802,-3.8105721,-38.593419
35609,4344877243,-3.7284484,-38.511076
35610,1704431804,-3.8107111,-38.5928907
35611,477466813,-3.7339562,-38.5122337
35612,1704431805,-3.8106937,-38.5952458
35613,1704431803,-3.8105882,-38.5904729
35614,1702858938,-3.8046442,-38.5505993
35615,1704431808,-3.8109103,-38.5902044
35616,1704431810,-3.8109984,-38.5926046
35617,1702858943,-3.8046642,-38.5475802
35618,1702858948,-3.8046674,-38.5493748
35619,2790887621,-3.6981337,-38.5829779
35620,1704431819,-3.8111007,-38.5946523
35621,1704431821,-3.8111624,-38.5939232
35622,1702858958,-3.8047254,-38.5531934
35623,1704431822,-3.8112232,-38.5944898
35624,1704431823,-3.8112934,-38.5923138
35625,1704431824,-3.8112744,-38.5899334
35626,1704431826,-3.8113731,-38.597107
35627,1704431829,-3.8114524,-38.5936058
35628,1704431831,-3.8115552,-38.5950193
35629,1704431833,-3.8115943,-38.5920124
35630,1704431836,-3.8116066,-38.5967214
35631,1702858978,-3.8047692,-38.5396978
35632,1704431846,-3.8116187,-38.5896629
35633,1704431849,-3.811741,-38.5933261
35634,1704431854,-3.8118812,-38.5917133
35635,1702858990,-3.8048198,-38.5470302
35636,1702858993,-3.804846,-38.5488527
35637,1704431858,-3.8119271,-38.5946409
35638,1702858996,-3.8049372,-38.5451363
35639,3230503157,-3.8510519,-38.5850935
35640,3230503156,-3.8508943,-38.585042
35641,3230503159,-3.8515551,-38.5852744
35642,477466872,-3.7464697,-38.5193833
35643,477466873,-3.7454308,-38.5193342
35644,477466874,-3.7443685,-38.5192747
35645,477466875,-3.7436097,-38.5190347
35646,477466876,-3.742586,-38.518682
35647,477466877,-3.7415582,-38.5183467
35648,477466878,-3.7405929,-38.5180514
35649,1704431864,-3.8120048,-38.596113
35650,1704431867,-3.8119408,-38.5894077
35651,1704431871,-3.8120391,-38.5930249
35652,1704431874,-3.812164,-38.591415
35653,1704431875,-3.8122278,-38.5943458
35654,477466884,-3.739963,-38.5178559
35655,1704431877,-3.8122018,-38.5957746
35656,477466886,-3.7388953,-38.5175295
35657,6209900801,-3.7406305,-38.4525517
35658,477466889,-3.7380175,-38.5172662
35659,477466896,-3.730893,-38.5147861
35660,1704431890,-3.8122701,-38.5891507
35661,477466900,-3.7294727,-38.5143284
35662,1704431892,-3.8123294,-38.5927231
35663,1704431894,-3.8125042,-38.5940629
35664,477466903,-3.7280346,-38.5138738
35665,1704431893,-3.8124464,-38.5910994
35666,1704431895,-3.8126055,-38.5924308
35667,1704431897,-3.8125958,-38.5888895
35668,1702859038,-3.8051748,-38.5465944
35669,477466911,-3.7208297,-38.511642
35670,1704431904,-3.8127992,-38.5937517
35671,477466913,-3.7202658,-38.5114547
35672,1704431905,-3.812751,-38.5907805
35673,1704431906,-3.8128848,-38.5921256
35674,1702859041,-3.8051902,-38.5477294
35675,1702859044,-3.8051621,-38.5446919
35676,1702859046,-3.8051963,-38.538474
35677,1704431914,-3.8129322,-38.5886211
35678,1704431916,-3.8130807,-38.5934554
35679,1704431917,-3.8130562,-38.5904735
35680,1704431921,-3.8133386,-38.5901839
35681,1704431922,-3.8133842,-38.5931409
35682,1702859057,-3.8053632,-38.546389
35683,2767163700,-3.7140373,-38.4660904
35684,1704431924,-3.8135575,-38.5921487
35685,1702859060,-3.8053546,-38.5472084
35686,2767163702,-3.7138472,-38.4655974
35687,2767163705,-3.7136194,-38.4650696
35688,1704431930,-3.8136296,-38.5898858
35689,2767163707,-3.7135113,-38.4648804
35690,1704431932,-3.8136588,-38.5928673
35691,2767163709,-3.7133007,-38.4646301
35692,1704431935,-3.8136947,-38.5910924
35693,2767163713,-3.7126353,-38.4658497
35694,1704431938,-3.8138535,-38.5918303
35695,1704431942,-3.8139157,-38.5895769
35696,2767163718,-3.7137451,-38.4653596
35697,1704431947,-3.8139613,-38.5925485
35698,2767163726,-3.7149683,-38.4648819
35699,1704431951,-3.8139691,-38.5907954
35700,477466962,-3.7457615,-38.5013581
35701,1702859092,-3.8055848,-38.5514918
35702,1704431958,-3.8140551,-38.5969542
35703,1704431959,-3.8141401,-38.5915288
35704,1704431960,-3.8142698,-38.5904945
35705,1704431963,-3.8144772,-38.5978924
35706,1704431965,-3.8145235,-38.5910702
35707,1702859101,-3.8058066,-38.5458206
35708,1704431967,-3.8146467,-38.5972266
35709,1704431969,-3.8146925,-38.5931188
35710,2767163745,-3.7176631,-38.4636507
35711,3168637283,-3.7209898,-38.6596634
35712,1704431972,-3.8147009,-38.5980452
35713,2767163748,-3.7139185,-38.4657485
35714,1702859110,-3.8058676,-38.5509699
35715,1702859113,-3.8059619,-38.5472017
35716,2767163756,-3.7150868,-38.4651685
35717,3168637293,-3.7219377,-38.6516488
35718,2767163757,-3.7152241,-38.465546
35719,1704431983,-3.8148039,-38.590499
35720,2767163760,-3.7148279,-38.4645462
35721,616927597,-3.7783608,-38.4858173
35722,2767163762,-3.7146711,-38.464146
35723,616927600,-3.7804633,-38.4858978
35724,1704431990,-3.8148639,-38.5874876
35725,1702859126,-3.8061505,-38.5504565
35726,616927607,-3.7781441,-38.4865537
35727,616927609,-3.7802482,-38.4866133
35728,1704431994,-3.8149273,-38.5923268
35729,2767163773,-3.7160067,-38.4636618
35730,1704431998,-3.8149245,-38.5951392
35731,2767163775,-3.7161525,-38.4639766
35732,1704432000,-3.8150555,-38.5974299
35733,2767163777,-3.7163959,-38.4644502
35734,616927613,-3.7779319,-38.4873167
35735,2767163779,-3.716629,-38.4649284
35736,7065859575,-3.7970251,-38.6091371
35737,616927622,-3.771395,-38.4818067
35738,616927625,-3.7710068,-38.4770906
35739,2506461581,-3.715862,-38.5414864
35740,1702859149,-3.8061852,-38.5492574
35741,1704432015,-3.815244,-38.5984455
35742,5136028048,-3.7958341,-38.5659086
35743,2506461585,-3.7165356,-38.540862
35744,1704432017,-3.8152411,-38.5966255
35745,5136028051,-3.7954778,-38.5647719
35746,1704432020,-3.8153123,-38.5878975
35747,1702859157,-3.8062556,-38.5467478
35748,2506461590,-3.7165378,-38.5406025
35749,5136028055,-3.7980763,-38.5622741
35750,5136028056,-3.7982108,-38.5622041
35751,5136028054,-3.7991086,-38.5619509
35752,1704432023,-3.8154543,-38.595493
35753,5136028059,-3.7956138,-38.5524485
35754,2506461596,-3.7494708,-38.5500293
35755,5136028060,-3.7992445,-38.5539964
35756,5136028062,-3.7942745,-38.5513217
35757,5136028061,-3.798219,-38.5536941
35758,1704432025,-3.8155348,-38.5962994
35759,1704432032,-3.8156048,-38.5976741
35760,1704432029,-3.8156408,-38.5893785
35761,1702859173,-3.8063473,-38.5487053
35762,1704432046,-3.815747,-38.5987685
35763,1704432050,-3.8157077,-38.5882662
35764,5644063156,-3.6908427,-38.6548984
35765,5644063157,-3.6937802,-38.6523016
35766,1704432054,-3.8159577,-38.5958392
35767,1704432052,-3.816067,-38.5997917
35768,1702859192,-3.8064211,-38.5499371
