src,dst,osm_src,osm_dst,length,highway,maxspeed,lanes,oneway,speed_kph,free_flow_time_s,capacity_vph
99,4213,42424354,4778174564,156.09973396000697,motorway,25.0,2,True,25,22.478361690241,3600
100,1481,42424408,42436340,73.91819107327417,trunk,20.0,5,True,20,13.305274393189352,9000
100,1437,42424408,42436064,130.49992160650964,primary,20.0,1,True,20,23.489985889171738,1800
101,838,42424439,42431293,168.43620021430766,secondary,25.0,1,True,25,24.254812830860303,1800
101,2293,42424439,42443381,274.6245646126436,secondary,,6,False,50,19.77296865211034,10800
101,1298,42424439,42435328,86.0457244369001,secondary,25.0,4,False,25,12.390584318913614,7200
101,123,42424439,42425232,89.32400781010153,secondary,25.0,4,False,25,12.862657124654621,7200
102,126,42424531,42425417,148.85707275581535,motorway_link,,1,True,30,17.86284873069784,1800
102,3500,42424531,589927878,146.1169301304398,tertiary,,1,True,40,13.150523711739584,1800
103,102,42424551,42424531,110.53266144596172,tertiary,25.0,1,True,25,15.916703248218488,1800
104,4262,42424576,5333189428,18.643540044652763,secondary,25.0,2,True,25,2.6846697664299977,3600
104,3501,42424576,589927879,158.0331037479841,secondary,25.0,4,False,25,22.756766939709706,7200
105,1472,42424610,42436308,80.32371760467754,secondary,20.0,5,True,20,14.458269168841957,9000
105,4102,42424610,4137021568,134.03062203526898,residential,20.0,1,True,20,24.125511966348416,1800
105,1255,42424610,42434871,130.46811890382298,residential,20.0,2,True,20,23.484261402688137,3600
106,75,42424630,42423514,12.095244082764031,motorway_link,25.0,1,True,25,1.7417151479180204,1800
107,71,42424641,42423295,164.29216558848162,residential,25.0,1,True,25,23.658071844741354,1800
108,264,42424672,42427965,78.25505847239907,secondary,,4,False,50,5.634364210012733,7200
108,4063,42424672,3785575833,134.5441705227738,residential,25.0,1,True,25,19.374360555279427,1800
108,2713,42424672,42448329,79.59031096387567,secondary,25.0,6,False,25,11.461004778798095,10800
109,124,42424679,42425242,15.530915146831921,secondary,,1,True,50,1.1182258905718983,1800
109,110,42424679,42424698,401.5827473706548,motorway_link,,1,True,30,48.18992968447857,1800
110,3467,42424698,587934347,1189.183232728552,motorway,50.0,3,True,50,85.62119275645574,5400
111,537,42424701,42429541,74.36827390480863,residential,,1,False,30,8.924192868577036,1800
111,112,42424701,42424703,140.0814487238698,secondary,,2,True,50,10.085864308118627,3600
